,year,selling_price,transmission,engine,max_power,torque
7043,2018,600000,1,6,241,171
7044,2014,630000,1,71,43,285
7045,2016,590000,1,21,296,85
7046,2019,420000,1,2,223,440
7047,2016,1950000,1,82,121,351
7048,2013,541000,1,71,71,302
7049,2015,900000,1,85,3,191
7051,2009,250000,1,13,295,192
7052,2019,670000,1,90,204,182
7053,2019,530000,1,12,272,49
7054,2012,150000,1,116,194,123
7055,2013,550000,1,71,74,311
7056,2015,650000,1,65,45,284
7057,2012,180000,1,26,230,94
7058,2015,585000,1,88,19,248
7059,2013,345000,1,10,265,37
7060,2013,350000,1,13,242,178
7061,2016,725000,1,35,40,115
7062,2012,250000,1,26,230,95
7063,2002,45000,1,112,170,388
7064,2007,409999,1,85,5,187
7065,2017,325000,1,120,218,426
7066,2016,350000,1,119,220,424
7067,2012,180000,1,112,178,398
7068,2010,150000,1,20,295,56
7069,2020,700000,1,10,288,45
7070,2016,795000,1,13,287,193
7071,2019,950000,1,88,19,248
7072,2018,885000,0,36,25,261
7073,2011,160000,1,13,239,178
7074,2012,300000,1,24,295,224
7075,2018,950000,0,36,25,261
7076,2015,549000,1,13,291,193
7077,2018,3000000,0,59,78,305
7078,2015,1200000,1,85,3,188
7079,2012,570000,1,29,251,244
7080,2017,800000,1,88,19,248
7081,2009,375000,1,32,28,250
7082,2009,300000,1,90,205,157
7083,2013,350000,1,34,290,88
7084,2011,400000,1,90,205,157
7085,2015,434999,1,36,292,237
7087,2015,260000,1,112,180,400
7088,2013,450000,1,13,242,178
7089,2013,459999,1,39,60,274
7090,2011,210000,1,13,239,43
7091,2015,540000,1,10,270,55
7092,2017,710000,1,13,287,193
7093,2018,285000,1,112,180,400
7094,2019,990000,1,24,289,221
7095,2017,362000,1,7,210,4
7096,2017,880000,1,36,315,199
7097,2017,700000,1,32,0,241
7098,2016,600000,1,90,205,160
7099,2015,700000,1,46,6,113
7100,2016,400000,1,0,228,106
7101,2010,165000,1,33,302,70
7102,2007,350000,1,85,5,187
7103,2014,425000,1,21,302,85
7104,2012,180000,1,2,204,431
7105,2012,170000,1,119,222,424
7106,2014,370000,1,90,205,160
7107,2018,800000,1,13,287,193
7108,2017,900000,1,36,315,199
7109,2013,390000,1,13,242,178
7110,2014,445000,1,13,242,178
7111,2014,459999,1,13,242,178
7112,2013,275000,1,119,202,418
7113,2009,200000,1,13,239,43
7114,2012,350000,1,10,278,50
7115,2007,95000,1,68,61,203
7116,2014,550000,1,19,219,144
7117,2016,900000,1,89,234,147
7118,2013,350000,1,100,273,257
7120,2014,455999,1,10,262,50
7121,2008,129000,1,112,178,398
7122,2017,254000,1,112,180,400
7123,2014,570000,1,36,315,210
7124,2018,840000,1,29,270,193
7125,2010,235000,1,71,71,302
7126,2016,700000,1,32,0,241
7128,2018,528000,1,10,261,36
7129,2017,1500000,1,58,112,324
7130,2016,560000,1,90,205,160
7131,2016,600000,1,90,205,160
7132,2007,102000,1,4,244,29
7133,2014,750000,1,71,74,311
7134,2010,148000,1,4,247,17
7135,2015,650000,1,10,268,55
7136,2012,310000,1,11,239,27
7137,2014,480000,1,10,262,50
7138,2018,320000,1,112,180,400
7139,2015,750000,1,35,40,115
7140,2017,370000,1,11,219,10
7141,2013,320000,1,10,278,50
7142,2013,420000,1,10,278,50
7143,2010,240000,1,14,278,50
7144,2017,220000,1,120,218,426
7146,2018,675000,1,36,311,193
7147,2016,434999,1,10,252,9
7148,2006,125000,0,65,76,180
7149,2016,400000,1,11,262,54
7150,2015,425000,1,89,234,147
7151,2010,311000,1,13,246,169
7152,2015,509999,1,89,234,147
7153,2015,530000,1,36,317,212
7154,2008,210000,1,55,215,207
7155,2019,977000,1,35,48,294
7156,2018,440000,1,119,219,424
7157,2018,440000,1,119,219,424
7158,2018,655000,1,10,260,48
7159,2016,295000,1,113,186,405
7161,2007,65000,1,2,217,1
7162,2017,1200000,1,71,91,348
7163,2017,1251000,1,71,91,348
7164,2010,200000,1,24,228,106
7165,2016,750000,1,24,290,218
7166,2018,400000,1,119,196,408
7167,2017,475000,1,11,281,16
7168,2012,110000,1,26,230,80
7169,2017,350000,1,120,218,426
7170,2016,450000,1,13,242,178
7171,2010,150000,1,26,230,79
7172,2009,80000,1,24,187,412
7173,2015,430000,1,10,260,48
7174,2017,1450000,1,80,82,317
7175,2011,360000,1,62,83,309
7176,2017,1445000,0,71,91,348
7177,2016,670000,1,36,311,193
7178,2016,2000000,0,62,130,289
7180,2015,440000,1,36,311,193
7181,2012,254999,1,24,295,224
7182,2018,530000,1,11,220,10
7183,2016,890000,1,65,74,301
7184,2013,280000,1,12,239,161
7185,2017,725000,0,10,259,41
7186,2016,700000,1,32,0,241
7187,2007,90000,1,119,222,424
7188,2015,287000,1,2,224,436
7189,2018,1380000,0,42,49,125
7190,2013,750000,1,85,3,188
7191,2016,650000,1,24,21,92
7192,2013,240000,1,119,219,424
7193,2013,290000,1,114,189,407
7194,2014,229999,1,114,189,407
7195,2016,1000000,1,36,311,193
7196,2012,200000,1,2,204,431
7197,2004,90000,1,112,178,398
7198,2012,330000,1,24,295,224
7199,2009,200000,1,13,239,43
7200,2018,420000,1,11,250,173
7201,2009,260000,1,13,239,178
7202,2016,590000,1,10,260,48
7203,2015,545000,1,13,242,178
7204,2011,210000,1,119,222,424
7205,2008,185000,1,35,251,66
7206,2006,125000,1,119,222,424
7207,2014,280000,1,114,189,407
7209,2005,98000,1,119,222,424
7210,2009,100000,1,26,231,90
7211,2013,250000,1,29,210,139
7212,2010,750000,1,102,115,318
7213,2007,160000,1,62,55,296
7214,2013,509999,0,39,59,275
7215,2009,95000,1,24,183,416
7216,2014,525000,1,39,60,274
7217,2017,278000,1,120,218,426
7218,1997,50000,1,112,170,388
7219,2011,254999,1,12,239,161
7222,2018,950000,1,13,287,193
7223,2007,229999,1,35,251,66
7224,2009,600000,1,85,5,187
7225,2017,330000,1,112,180,400
7226,2017,350000,1,119,220,424
7227,2016,560000,1,12,242,25
7228,2017,440000,1,119,219,424
7229,2011,220000,1,119,216,424
7230,2017,750000,1,13,243,178
7231,2015,800000,1,71,74,311
7232,2007,59259,1,24,187,412
7239,2015,750000,1,90,205,162
7240,2019,780000,1,119,1,122
7241,2011,320000,1,12,239,161
7242,2017,690000,1,11,250,173
7243,2012,375000,1,13,239,178
7244,2017,620000,1,9,283,34
7245,2015,300000,1,2,204,431
7246,2016,370000,1,9,235,5
7247,2013,770000,1,88,19,248
7248,2014,500000,1,10,261,35
7249,2017,450000,1,11,250,173
7250,2013,195000,1,2,204,431
7251,2018,472000,0,119,218,424
7252,2014,250000,1,119,220,424
7253,2011,165000,1,116,194,123
7254,2018,525000,1,13,289,174
7255,2003,145000,1,119,222,424
7256,2013,325000,1,13,292,192
7257,2017,660000,1,32,230,182
7258,2014,310000,1,25,218,139
7259,2008,250000,1,90,205,157
7260,2014,330000,1,25,218,139
7261,2012,250000,1,25,223,139
7262,2017,650000,0,32,0,241
7263,2016,305000,1,119,220,424
7264,2015,600000,1,13,287,193
7265,2015,280000,1,119,219,424
7266,2011,153000,1,24,230,106
7267,2018,700000,1,32,0,241
7268,2017,325000,1,113,186,405
7270,2006,155000,1,112,170,388
7271,2012,235000,1,119,222,424
7273,2016,500000,1,10,259,41
7274,2004,120000,1,90,205,157
7276,2016,675000,0,36,13,260
7277,2014,950000,1,85,3,188
7278,2018,1051000,1,71,90,331
7279,2016,591000,1,36,25,269
7280,2015,585000,1,24,290,221
7281,2017,1025000,0,35,41,115
7282,2014,450000,1,13,242,178
7283,2014,484999,1,24,290,221
7284,2018,650000,1,36,311,193
7285,2014,434999,1,13,243,178
7286,2011,195000,1,25,223,139
7287,2019,1000000,1,35,48,294
7288,2013,650000,0,36,34,268
7289,2014,190000,1,116,191,109
7290,2013,409999,1,13,243,178
7291,2016,1050000,0,39,57,275
7292,2015,651000,0,36,26,261
7293,2015,650000,1,13,287,193
7294,2017,750000,1,36,14,260
7295,2012,799000,0,59,74,327
7296,2010,355000,1,55,215,207
7297,2015,600000,1,39,60,274
7298,2018,685000,1,13,242,178
7299,2018,509999,1,13,242,178
7300,2012,150000,1,112,174,398
7301,2017,650000,1,13,239,178
7303,2012,675000,1,71,74,311
7304,2018,319000,0,120,218,426
7305,2019,640000,1,12,291,31
7306,2017,650000,1,10,260,48
7307,2015,650000,1,13,291,193
7308,2010,155000,1,112,174,398
7310,2008,175000,1,13,246,178
7311,2014,375000,1,3,230,132
7312,2014,430000,1,3,230,137
7313,2008,65000,1,24,187,412
7314,2009,150000,1,33,304,64
7315,2019,620000,1,10,261,46
7316,2013,250000,1,44,319,117
7317,2011,275000,1,13,239,43
7318,2013,454000,1,89,234,147
7319,2017,600000,1,32,0,241
7320,2011,400000,1,46,14,260
7321,2007,180000,1,29,213,140
7322,2016,750000,1,13,287,193
7323,2016,500000,1,10,259,41
7328,2015,1000000,1,36,311,193
7329,2017,740000,1,13,242,178
7330,2018,1290000,0,36,26,261
7332,2020,775000,1,10,261,35
7333,2017,695000,1,29,271,194
7334,2018,730000,0,10,261,58
7335,2016,1295000,0,97,144,376
7336,2016,1160000,0,106,100,313
7337,2017,3300000,0,57,140,354
7339,2016,434999,0,119,219,424
7340,2018,4600000,0,69,112,346
7342,2015,850000,1,39,57,275
7343,2019,5800000,0,64,139,348
7344,2014,520000,1,36,311,193
7345,2018,650000,1,84,302,215
7346,2011,430000,1,13,239,178
7347,2013,360000,1,24,292,221
7348,2013,350000,1,24,292,221
7349,2016,791000,1,13,287,193
7350,2015,950000,1,85,3,191
7351,2019,690000,1,13,242,178
7352,2017,860000,1,39,57,272
7353,2012,371000,1,13,239,178
7354,2008,45000,1,26,223,100
7355,2006,55000,1,25,223,135
7356,2011,240000,1,46,14,260
7357,2014,495000,1,13,242,178
7359,2015,671000,1,12,289,31
7360,2017,693000,1,13,242,178
7362,2016,802999,1,36,311,193
7363,2017,890000,1,35,40,115
7364,2015,495000,1,13,242,178
7365,2018,545000,0,119,219,424
7366,2018,775000,0,10,268,55
7367,2017,925000,1,36,309,193
7369,2018,790000,0,13,242,178
7370,2017,1789999,1,80,82,317
7371,2017,620000,1,10,259,41
7372,2016,375000,1,111,179,73
7374,2016,2450000,0,59,135,350
7375,2014,850000,1,71,74,311
7376,2017,750000,0,10,259,41
7377,2018,775000,1,10,259,41
7378,2008,260000,1,13,246,178
7379,2013,2000000,0,59,117,335
7381,2016,1300000,0,71,74,311
7382,2017,380000,1,119,219,424
7383,2017,480000,1,10,261,36
7384,2016,240000,1,112,180,400
7385,2014,500000,1,24,21,92
7386,2015,420000,1,10,269,41
7387,2011,130000,1,25,223,139
7388,2012,110000,1,119,222,424
7389,2007,120000,1,112,178,398
7390,2017,700000,0,13,243,178
7391,2018,550000,1,13,243,178
7392,2014,190000,1,26,229,95
7393,2018,665000,1,19,219,144
7394,2014,445000,1,84,302,215
7395,2012,340000,1,24,291,219
7396,2009,330000,1,62,77,314
7397,2012,270000,1,13,291,192
7398,2015,1044999,0,71,74,311
7399,2009,279000,1,13,246,178
7401,2007,250000,1,55,53,206
7402,2012,475000,0,42,49,130
7403,2016,750000,0,66,103,332
7404,2015,1250000,1,82,126,351
7405,2014,250000,1,114,189,407
7406,2013,445000,1,36,311,193
7407,2010,400000,1,55,19,252
7408,2010,350000,1,24,295,224
7409,2012,295000,1,46,12,260
7410,2018,600000,1,10,259,41
7411,2018,1650000,1,80,82,317
7412,2012,100000,1,112,170,388
7413,2018,690000,1,8,306,67
7414,2018,710000,1,10,260,48
7415,2018,350000,1,119,224,427
7416,2012,220000,1,119,222,424
7417,2019,700000,1,120,233,434
7418,2013,198000,1,114,189,407
7419,2011,350000,1,24,295,224
7420,2011,210000,1,24,230,106
7421,2011,210000,1,24,228,106
7423,2014,375000,1,13,240,178
7424,2012,380000,1,14,278,50
7425,2010,360000,1,35,42,116
7426,2015,944999,1,71,74,311
7427,2016,620000,1,89,234,147
7428,2018,780000,1,19,220,144
7429,2020,445000,1,10,259,41
7430,2018,575000,0,10,261,36
7431,2018,975000,1,13,287,193
7432,2019,450000,1,12,273,49
7434,2017,495000,1,36,317,212
7435,2013,830000,1,85,0,191
7436,2012,800000,1,71,74,311
7438,2013,300000,1,13,240,178
7439,2003,200000,1,71,45,287
7440,2017,480000,1,11,283,16
7441,2017,950000,1,36,311,193
7442,2017,840000,1,35,40,115
7443,2017,800000,1,39,57,275
7444,2017,750000,1,36,26,261
7445,2017,254999,1,114,189,407
7446,2016,725000,1,13,287,193
7447,2016,1859000,0,69,65,292
7448,2012,145000,1,12,254,15
7449,2018,750000,1,11,25,143
7450,2017,655000,0,36,24,261
7451,2011,210000,1,25,223,139
7452,2011,450000,1,35,42,116
7455,2015,580000,1,36,317,212
7456,2019,430000,1,2,223,440
7457,2012,155000,1,24,228,106
7458,2017,240000,1,120,218,426
7459,2016,540000,1,34,290,88
7460,2013,250000,1,24,228,95
7461,2012,260000,1,24,228,106
7462,2011,550000,1,71,45,287
7463,2014,550000,1,120,54,142
7464,2015,600000,1,29,23,249
7465,2017,550000,1,36,317,212
7466,2011,370000,1,90,205,157
7467,2008,250000,1,2,224,436
7468,2005,125000,1,112,178,398
7469,2010,200000,1,26,231,90
7490,2018,700000,1,9,283,34
7492,2020,500000,1,2,225,437
7493,2007,125000,1,112,170,388
7494,2015,690000,1,29,271,194
7495,2017,1550000,1,58,112,324
7496,2013,170000,1,7,214,0
7497,2010,275000,1,13,298,202
7498,2007,500000,1,85,5,187
7499,2013,950000,1,59,71,303
7500,2019,802999,1,13,243,178
7501,2013,470000,1,13,242,178
7502,2015,300000,1,113,186,405
7503,2014,600000,1,29,23,249
7504,2013,275000,1,25,226,139
7505,2018,700000,1,11,250,173
7506,2014,3250000,0,103,158,393
7507,2020,800000,1,36,27,261
7508,2014,2200000,0,59,117,335
7509,2007,245000,1,32,28,250
7510,2010,310000,1,32,28,250
7511,2007,245000,1,32,28,250
7512,2011,450000,1,11,239,27
7513,2013,850000,0,59,69,303
7514,2004,325000,0,77,89,213
7515,2013,409999,1,13,242,178
7516,2018,5500000,0,60,154,370
7517,2015,1000000,1,39,57,275
7518,2016,590000,1,3,231,159
7519,2019,1200000,1,29,25,242
7520,2008,175000,1,25,223,135
7521,2011,300000,1,62,55,296
7522,2017,2175000,0,96,116,328
7523,2019,1110000,1,36,309,193
7524,2000,150000,1,66,223,63
7525,2013,325000,1,46,14,260
7526,2010,325000,1,25,223,135
7527,2008,280000,1,35,251,66
7529,2016,765000,1,36,311,193
7530,2014,640000,1,36,311,193
7531,2007,65000,1,24,183,416
7532,2007,195000,1,55,215,207
7533,2017,295000,1,112,180,400
7534,2012,625000,1,13,242,178
7535,2009,160000,1,119,222,424
7536,2015,330000,1,119,219,424
7537,2010,180000,1,9,230,7
7540,2011,300000,1,2,224,436
7570,2016,650000,1,10,268,55
7571,2015,380000,1,29,213,139
7572,2014,360000,1,7,289,105
7573,2012,385000,1,46,12,129
7574,2012,590000,1,39,60,274
7575,2013,750000,1,71,74,311
7576,2011,254999,1,13,246,185
7577,2015,499000,1,10,261,35
7578,2018,730000,0,13,243,178
7579,2016,650000,1,36,311,193
7580,2012,220000,1,29,207,139
7583,2006,100000,1,26,203,62
7584,2004,110000,1,47,304,65
7585,2009,152000,1,26,231,90
7597,2014,415000,1,10,260,48
7598,2015,475000,1,10,259,41
7599,2017,525000,1,10,259,41
7600,2015,365000,1,10,259,41
7601,2011,375000,1,13,242,178
7602,2018,765000,1,13,243,178
7603,2019,770000,1,13,243,178
7604,2018,350000,1,113,186,405
7605,2015,875000,1,65,45,284
7606,2014,780000,1,71,74,311
7607,2018,990000,1,13,287,193
7608,2019,800000,1,13,243,178
7609,2012,350000,1,39,60,274
7610,2013,325000,1,12,239,161
7611,2013,360000,1,12,239,161
7612,2010,148000,1,119,222,424
7613,2017,670000,1,13,242,178
7614,2014,430999,1,19,219,144
7615,2017,260000,1,112,167,388
7616,2012,70000,1,110,171,380
7617,2019,300000,1,120,218,426
7618,2011,150000,1,88,31,277
7619,2010,260000,1,25,223,139
7620,2012,320000,1,13,239,178
7621,2018,700000,1,11,25,143
7622,2012,415000,1,11,239,27
7623,2008,260000,1,13,246,178
7624,2011,70000,1,110,168,372
7625,2015,515000,1,10,253,9
7626,2016,803999,1,39,57,275
7627,2007,275000,1,55,53,206
7628,2017,934000,1,36,310,199
7629,2007,210000,1,25,223,135
7630,2014,1050000,1,85,3,191
7631,2011,650000,1,89,255,186
7632,2012,550000,1,66,103,339
7633,2010,285000,1,89,255,186
7634,2015,700000,1,12,289,31
7635,2016,525000,1,10,262,50
7636,2011,250000,1,9,235,5
7637,2015,575000,1,13,242,178
7638,2018,540000,1,0,228,106
7639,2012,560000,1,21,302,85
7640,2012,380000,1,46,14,260
7641,2011,240000,1,9,230,7
7642,2012,300000,1,118,201,422
7643,2018,280000,1,113,188,405
7644,2011,350000,1,13,239,43
7645,2014,110000,1,26,230,94
7646,2018,980000,1,35,25,278
7647,2018,969999,1,35,25,278
7648,2016,357000,1,11,250,173
7649,2014,280000,1,26,230,94
7650,2012,430000,1,90,204,182
7652,2015,250000,1,112,180,400
7653,2016,525000,1,13,236,148
7654,2018,500000,1,12,274,49
7655,2019,1000000,1,71,45,284
7656,2017,316000,1,112,180,400
7657,2018,350000,1,112,180,400
7658,2018,950000,1,35,25,278
7659,2005,45000,1,112,170,388
7660,2013,475000,1,90,204,182
7661,2020,3200000,0,96,118,365
7662,2016,600000,1,32,0,241
7663,2014,430000,1,46,8,129
7664,2015,965000,1,39,57,275
7667,2013,700000,1,13,292,193
7668,2012,250000,1,13,240,178
7669,2013,680000,1,13,292,193
7670,2018,500000,0,12,274,49
7671,2013,420000,1,10,261,36
7672,2017,290000,1,119,220,424
7673,2017,750000,1,13,243,178
7674,2015,300000,1,9,235,5
7675,2011,250000,1,13,239,43
7678,2007,100000,1,1,218,415
7679,2007,100000,1,1,208,413
7680,2013,550000,1,13,291,193
7681,2012,341000,1,13,239,178
7682,2017,600000,1,6,241,170
7683,2014,650000,1,36,311,193
7684,2008,75527,1,118,205,422
7688,2014,500000,1,10,260,48
7689,2017,550000,1,10,268,55
7690,2015,475000,1,13,242,178
7691,2006,65000,1,119,222,424
7692,2015,425000,1,3,231,159
7693,2012,476999,1,19,284,201
7694,2011,150000,1,118,203,422
7695,2011,225000,1,112,178,398
7696,2010,190000,1,112,178,398
7697,2003,100000,1,112,178,398
7698,2011,400000,1,90,205,157
7700,2016,1350000,0,65,91,181
7704,2018,900000,1,88,19,248
7712,2017,969999,1,71,84,300
7714,2016,475000,0,10,261,36
7717,2019,740000,1,32,230,182
7718,2018,400000,1,11,262,54
7719,2018,430000,1,119,219,424
7720,2019,1132000,1,10,28,195
7721,2017,352000,1,119,222,424
7722,2016,252999,1,12,274,49
7723,2012,80000,1,118,204,422
7724,2015,313000,1,119,220,424
7725,2014,380000,1,10,261,35
7726,2018,350000,1,113,186,405
7727,2016,600000,1,29,271,193
7728,2011,88000,1,13,295,192
7729,2008,160000,1,112,168,390
7731,2014,290000,1,10,253,33
7732,2014,650000,1,71,45,284
7733,2015,380000,1,9,202,417
7734,2014,180000,1,114,189,407
7735,2008,75000,1,112,170,388
7736,2012,132000,1,71,69,302
7737,2010,110000,1,12,254,15
7738,2018,390000,1,119,220,424
7739,2015,550000,1,10,260,48
7741,2008,70000,1,112,170,388
7742,2013,275000,1,114,189,407
7743,2009,250000,1,40,18,112
7746,2017,1250000,1,89,64,306
7747,2014,1500000,0,59,81,303
7750,2014,325000,0,119,219,424
7751,2019,1150000,0,119,44,146
7752,2018,655000,0,10,259,41
7753,2019,890000,1,90,205,162
7754,2018,525000,1,10,259,41
7759,2017,675000,1,35,42,116
7760,2018,745000,1,13,287,193
7761,2018,835000,1,13,287,193
7763,2018,725000,1,13,287,193
7764,2017,620000,1,10,259,41
7765,1998,58000,1,117,200,411
7786,2017,350000,1,113,186,405
7787,2018,400000,1,12,274,49
7788,2017,400000,1,119,219,424
7792,2016,1750000,0,102,109,330
7793,2017,550000,1,6,241,171
7794,2015,550000,1,13,287,193
7795,2013,375000,1,13,242,178
7796,2015,391000,1,3,231,159
7797,2015,2051000,0,69,65,292
7798,2014,525000,1,71,83,300
7799,2007,212000,1,32,28,250
7800,2011,221000,1,116,194,123
7801,2010,265000,1,13,298,202
7802,2013,399000,1,29,276,196
7803,2008,175000,1,32,28,250
7804,2011,411000,1,46,12,260
7805,2011,365000,1,46,14,260
7806,2009,975000,0,64,135,348
7807,2015,499000,1,29,276,196
7808,2014,2575000,0,103,158,393
7809,2009,145000,1,118,203,422
7810,2011,200000,1,26,231,90
7811,2014,1200000,0,59,117,335
7812,2016,280000,1,119,224,427
7813,2011,450000,0,71,45,287
7814,2006,150000,1,35,251,66
7815,2017,600000,1,35,40,115
7816,2016,275000,1,113,186,405
7817,2010,110000,1,13,295,192
7818,2012,500000,1,71,74,311
7819,2012,700000,1,71,74,311
7820,2012,900000,0,64,128,338
7821,2005,150000,1,119,222,424
7822,2013,275000,1,36,308,89
7823,2014,455000,1,13,242,178
7824,2015,900000,1,39,57,275
7825,2014,455000,1,13,242,178
7826,2017,650000,1,36,311,193
7827,2018,551000,1,10,261,36
7828,2017,650000,1,36,24,261
7829,2015,600000,1,10,260,48
7830,2013,235000,1,112,180,400
7831,2018,800000,1,36,294,198
7832,2016,1050000,1,39,57,275
7833,2012,45000,1,110,172,380
7834,2013,450000,0,42,49,130
7835,2014,391000,1,36,292,237
7836,2013,380000,1,13,238,148
7837,2010,170000,1,1,218,415
7877,2017,990000,0,42,49,127
7878,2012,370000,1,13,242,178
7879,2014,300000,1,12,264,14
7880,2012,250000,1,114,189,407
7881,2017,700000,1,36,317,212
7882,2017,600000,1,36,317,212
7883,2018,925000,1,36,310,199
7884,2016,700000,1,24,290,227
7885,2018,700000,1,119,1,122
7886,2007,185000,1,13,246,178
7887,2015,434999,1,100,273,257
7888,2017,400000,1,9,283,34
7889,2011,180000,1,25,223,139
7890,2015,600000,1,13,242,178
